timestamp,stPwrLine,cuHvBatChrgSet,stScktAPlug,stScktALck,uHcChrgr,tClnt,uScktAProx,wRail1,wRail2,wRail3,curHvDcObc,tDcDcSens1,tDcDcSens2,tDcDcSens3,uHvDcSens1,uHvDcSens2,uHvDcSens3,rPwmStrgWhl,uExt2,unknown6,unknown5,curSeatFrntRight,unknown4,unknown3,curSeatFrntLeft,uExt,curFan,tCab,tAmbCalc,tAmb,rFanDes,tqCmpr,nCmpr,tiRngDynStat2,tiRngDynStat1,pwrRngDyn2,pwrRngDyn1,consRngComp,unknown2,consRngCab,unknown1,curAirHeater,stUHvHeat,stUHv,stHvHeat,uAirHeater,tiYear,tiMonth,tiDay,tiHour,tiMin,tiSec,sMileage,sVehLife,sVehTrip,rApp,vVeh1,uHv,aVeh,tDcDcCalc,nEm1,rSocBat,vVeh5,vVeh4,sVeh,tqEm3,tqEm2,tqEm1,stHvCord,pwrHvAux,stLvDcChrg,curHvAux,pwrHvAuxMax,tqRearAxleDes,tqDiffDes,stFrntAxle,stRearAxle,tqRearAxleLim,tqRearAxle,pwrClntPmpHvBat,uChrgMax,uDchrgMin,tHvBat,cur2HvBat,curHvBat1,uSumCell,uHvBat,uPosHvBatChrgCtctr,uPosHvBatCtctr,uPosHvBat,numUCellMin1,uCellMin1,numUCellMax1,uCellMax1,cbHvBatChrg,cbHvBatDchrg,wHvBatChrg,wHvBatDchrg,numChrgMin1,chrgMin1,numChrgMax1,chrgMax1,curLimDynDchrg,curChrgLimDyn,numTMinHvBat,tMinHvBat,numTMaxHvBat,tMaxHvBat,stPwrRed2,tClntHvBatIn,tClntHvBatOut,uHvBatCtctr,curPtcHvBat,stTerm15,rSocBat2,vVeh3,tqEmMechSet,tClntEdcIn,tEmStator,tIgbtU,tIgbtV,tIgbtW,uIgbtSply,nEm2,nEmTrac,tAmbCan,curPhaseW,curPhaseV,curPhaseU,tqEmMin,tqEmMax,tqEmMechCalc,curDcLinkMin,curDcLinkMax,curDcLink,uDcLink,tEmRotor,vVeh2,numInvCurCnt2,pwrInvLossW,pwrInvLossV,pwrInvLossU,numInvCurCnt1,stInvDchrgReq,stInvDchrg,mfClnt,uEmStatQDes,uEmStatDDes,uEmStatQ,uEmStatD,curInvQDes,curInvDDes,curInvQ,curInvD,sVeh1,stPwrRed1,tqEmCalc
1788358433.283335,0,0,17923,17923,427,66,4656,590,727,590,0,0,0,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899572,1782899572,1782899572,1782899572,1782899572,1782899572,7056,7056,331,18,0,432,0,26,17391,82,1,0,7056,0,0,0,0,0,2,0,1,32751,0,15,1,5100,65521,0,459,270,22,-2,-2,432,432,0,432,432,67,3,11,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,0,-14.413660,27.467340,25.694740,-545084242586593142627106816.000000,-4580401816217902401223393280.000000,-19042203819487391335317504.000000,14,-65.080528,-6.988707,-0.000000,4.693431,54.980068,-35.753563,-310.000000,308.871674,-18.203470,-203.000000,703.000000,0.908880,433.684631,25.832441,0,0.000000,155.958374,0.241096,162.215347,0.000000,0,0,0.000000,-1.488292,-0.732516,-1.355727,-0.642583,-87.822624,-37.743568,-92.353432,-39.788345,7056,0,-30.152584
1788358434.733397,0,0,17923,17923,428,66,4656,590,727,590,0,0,0,0,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899574,1782899574,1782899574,1782899574,1782899574,1782899574,7056,7056,331,16,1,432,0,26,32574,82,2,2,7056,0,0,0,0,0,2,0,1,32738,0,15,1,5100,65506,0,459,270,22,-3,-3,432,432,0,432,432,67,3,18,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,2,-20.712706,27.814268,25.606216,-1771172396378567620289363968.000000,-18447603544409433891428892672.000000,-233766364274084292853760000.000000,14,-211.972214,-22.540474,-0.000000,-4.164326,25.616417,17.406729,-310.000000,302.728302,-12.335632,-203.000000,703.000000,0.979000,433.825317,25.833019,2,0.000000,50.521435,28.183714,49.490791,0.000000,0,0,0.000000,-3.152025,-0.133630,-3.782818,-0.708767,-27.067928,-8.273277,-25.943518,-6.517426,7056,0,-7.213963
1788358436.173452,0,0,17923,17923,430,66,4656,590,727,590,0,0,0,0,426,430,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899575,1782899575,1782899575,1782899575,1782899575,1782899575,7056,7056,331,15,2,432,0,26,32524,82,2,2,7056,0,0,0,0,0,2,0,1,32741,0,15,1,5100,65510,0,459,270,22,-3,-3,432,432,0,432,432,67,3,31,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,3,-33.757832,27.926996,25.696720,-783688731532550043590274842624.000000,-14328054623306607754779205566464.000000,-741365523071525216727309746176.000000,14,-258.524475,-27.260952,-0.000000,-92.154144,-29.296732,59.434425,-310.000000,297.803680,-33.969383,-203.000000,703.000000,3.372941,433.461395,25.833607,3,0.000000,139.641403,238.275146,114.065506,0.000000,0,0,0.000000,-5.037865,-2.837872,-5.258972,-3.584219,-97.375793,-42.193810,-95.699432,-40.817879,7056,0,-27.980745
1788358437.623497,0,0,17923,17923,427,66,4656,590,727,590,0,0,0,0,426,428,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899576,1782899576,1782899576,1782899576,1782899577,1782899577,7056,7056,331,14,2,432,0,26,32480,82,3,3,7056,0,0,0,0,0,2,0,1,32743,0,15,1,5100,65511,0,459,270,22,-3,-3,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,5,22,1,22,0,23,23,432,0,1,82,3,-29.670450,28.056366,25.696720,-40056066954634916452302902525952.000000,-710474214556527948539143227703296.000000,-38057589264378333734337773568000.000000,14,-288.670776,-30.045807,-0.000000,-38.206669,-94.992165,-75.088432,-310.000000,295.048645,-30.553391,-203.000000,703.000000,3.203527,433.662842,25.834232,3,0.000000,158.846588,222.691666,126.084984,0.000000,0,0,0.000000,-6.011853,-4.008363,-5.794333,-4.354238,-102.277206,-46.320839,-104.280785,-47.508839,7056,0,-32.523537
1788358439.073569,0,0,17923,17923,427,66,4656,590,727,590,0,0,0,0,427,433,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899578,1782899578,1782899578,1782899578,1782899578,1782899578,7056,7056,331,14,2,432,35,26,32489,82,3,3,7056,0,0,0,0,0,2,0,1,18220,0,15,1,5100,38711,0,459,270,22,-2,-2,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,3,-11.851252,28.064768,25.685980,-110253676906811574802967538171904.000000,-2020079685913673262259918289764352.000000,-112295359188009545138378316447744.000000,14,-293.124207,-30.651106,-0.000000,20.361223,-15.289188,-37.109589,-310.000000,294.192566,-10.293950,-203.000000,703.000000,0.926086,433.614716,25.834860,3,0.000000,52.013577,29.726641,10.909401,0.000000,0,0,0.000000,-4.966399,-0.791914,-5.600056,-0.827016,-18.709942,-5.632925,-17.334908,-5.168579,7056,0,-3.444669
1788358440.523614,0,0,17923,17923,428,66,4656,590,727,590,0,0,0,0,427,433,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899579,1782899579,1782899579,1782899579,1782899579,1782899579,7056,7056,331,14,2,432,65,26,32544,82,2,2,7056,0,0,0,0,0,2,0,1,14525,0,15,1,5100,26800,0,459,270,22,-1,-1,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,5,22,1,22,0,23,23,432,0,1,82,2,-4.389952,27.908316,25.687960,-59569083736422311572537344.000000,-1625339373707591620004675584.000000,-1627264623493076538487734272.000000,14,-215.203369,-22.643162,-0.000000,-5.822169,4.309312,7.214069,-310.000000,302.686066,-2.046551,-203.000000,703.000000,0.109963,433.820007,25.835396,2,0.000000,11.097795,5.169825,7.452384,0.000000,0,0,0.000000,-5.195756,-0.519049,-5.221858,-0.775377,-12.028582,-4.254162,-12.016218,-3.984518,7056,0,-3.824561
1788358441.973696,0,0,17923,17923,429,66,4656,590,727,590,0,0,0,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899585,1782899585,1782899585,1782899585,1782899585,1782899585,7056,7056,331,14,1,432,65,26,32621,82,1,1,7056,0,0,0,0,0,2,0,1,18324,0,15,1,5100,38901,0,459,270,22,-1,-1,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,1,-10.881557,27.792217,25.757355,-2381318006706464658292736.000000,-59523483385072101560942592.000000,-21366886719007865773752320.000000,14,-162.785980,-17.219551,-0.000000,-31.444345,3.836782,30.628824,-310.000000,306.550262,-7.315573,-203.000000,703.000000,0.479070,433.677155,25.835920,1,0.000000,41.381340,27.307110,25.287443,0.000000,0,0,0.000000,-3.312592,-0.284749,-3.920605,-0.374630,-12.987224,-4.338338,-10.109338,-4.702291,7056,0,-2.643903
1788358443.433757,0,0,17923,17923,428,66,4656,590,727,590,0,0,0,0,427,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899586,1782899586,1782899586,1782899586,1782899586,1782899586,7056,7056,331,14,0,432,65,26,32719,82,0,0,7056,0,0,0,0,0,2,0,1,14629,0,15,1,5100,26987,0,459,270,22,-1,0,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,5,22,1,22,0,23,23,432,0,1,82,0,-1.090398,27.836086,25.718348,-29306082452203865374720.000000,-270151215879588172267520.000000,-92083056946613705506816.000000,14,-50.348789,-5.184350,-0.000000,2.200706,-0.924658,-1.684544,-310.000000,310.000000,-0.608966,-203.000000,703.000000,0.032134,433.787079,25.836378,0,0.000000,5.540150,5.662233,1.196071,0.000000,0,0,0.000000,-0.673553,-0.025652,-0.818428,-0.010361,-3.475193,-1.094509,-3.672409,-1.189213,7056,0,-1.049280
1788358444.873810,0,0,17923,17923,429,66,4656,590,727,590,0,0,0,0,427,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899588,1782899588,1782899588,1782899588,1782899588,1782899588,7056,7056,331,14,0,432,29,26,15177,82,0,0,7056,0,0,0,0,0,2,0,1,18136,0,15,8,5100,38546,0,459,270,22,-1,-1,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,0,-1.712035,27.656298,25.778688,-387586433777829675008.000000,-10432081881845674803200.000000,-394789624722459983872.000000,14,8.862225,0.986468,-0.000000,-3.064029,7.218408,-5.852601,-310.000000,310.000000,0.477966,-203.000000,703.000000,0.092700,433.773834,25.836773,0,0.000000,13.234466,4.105198,14.161206,0.000000,0,0,0.000000,-0.023704,0.015532,0.011254,0.002315,2.314850,-0.726006,1.259399,-0.287117,7056,0,-0.072804
1788358446.313875,0,0,17923,17923,430,66,4656,590,727,590,0,0,0,0,427,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899589,1782899589,1782899589,1782899589,1782899589,1782899589,7056,7056,331,20,0,432,0,26,44,82,0,0,7056,0,0,0,0,0,2,0,1,18,0,15,1,5100,17,0,459,270,22,-2,-1,432,432,766,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,0,12.510397,27.502306,25.778688,-19990911796747741326999552.000000,-176573968267490756766203904.000000,-6728359396547447314448384.000000,14,55.110085,6.145671,-0.000000,-17.638565,31.203564,-26.127880,-310.000000,310.000000,13.143211,-203.000000,703.000000,0.875930,433.747162,25.837275,0,0.000000,126.145073,57.935852,144.408295,0.000000,0,0,0.000000,-0.461362,0.098137,0.020225,-0.052230,57.875389,-21.895830,60.545834,-23.921329,7056,0,19.697958
1788358447.773829,0,0,17923,17923,429,66,4656,590,727,590,0,0,0,0,426,428,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899591,1782899591,1782899591,1782899591,1782899591,1782899591,7056,7056,331,26,1,432,0,26,186,82,2,1,7056,0,0,0,0,0,2,0,1,53,0,15,1,5100,51,0,459,270,22,-5,-4,432,432,2047,432,432,67,3,11,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,1,49.193020,27.684223,25.757063,-4912705315297136101338910600200192.000000,-87449480771483576527824221395484672.000000,-1814988921665225026737105480450048.000000,14,194.901260,20.494791,-0.000000,-52.981667,104.082260,-127.294579,-304.869354,310.000000,44.682011,-203.000000,703.000000,4.051416,433.469116,25.839239,2,0.000000,287.149323,291.101166,231.109131,0.000000,0,0,0.000000,3.847103,-2.647641,3.797336,-2.380310,114.950119,-51.960094,111.957954,-50.507252,7056,0,33.966827
1788358449.213885,0,0,17923,17923,428,66,4656,590,727,590,0,0,0,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899592,1782899592,1782899592,1782899592,1782899592,1782899592,7056,7056,331,26,4,431,0,25,463,82,5,4,7056,0,0,0,0,0,2,0,1,68,0,15,1,5100,66,0,459,270,22,-10,-10,432,431,2047,431,431,67,3,6,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,5,69.347336,27.992092,25.718107,-14266808342589707789792343400382464.000000,-263248959513108172327603083918966784.000000,-5673188903105685378188222473961472.000000,14,452.779572,47.403358,-0.000000,-160.777771,172.643661,-119.954948,-278.428558,310.000000,65.532387,-203.000000,703.000000,9.708679,433.062958,25.844500,5,0.000000,375.598633,414.170654,190.258835,0.000000,0,0,0.000000,8.667225,-9.325109,8.644080,-8.915321,178.313736,-106.352417,180.348526,-106.388229,7056,0,68.866783
1788358450.668902,0,0,17923,17923,429,66,4656,590,727,590,0,0,0,0,426,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899594,1782899594,1782899594,1782899594,1782899594,1782899594,7056,7056,331,21,7,431,0,25,659,82,7,7,7056,0,0,0,0,0,2,0,1,38,0,15,1,5100,27062,0,459,270,22,-9,-8,432,431,2047,431,431,67,3,9,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,8,50.707233,28.265779,25.800226,-13239717964615531339454862711586816.000000,-1673142871277434737759264136602058752.000000,-1626656539203815280319628159181914112.000000,14,703.263489,73.756393,-0.000000,-118.911720,13.753539,122.696388,-260.000000,310.000000,40.160412,-203.000000,703.079590,7.800858,433.056519,25.853931,8,0.000000,141.150772,135.159897,127.716843,0.000000,0,0,0.000000,13.344043,-6.280072,13.139888,-4.609363,56.037914,-18.812778,50.149578,-18.529549,7056,0,11.019126
1788358452.114014,0,0,17923,17923,430,66,4656,590,727,590,0,0,22,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899595,1782899595,1782899595,1782899595,1782899595,1782899595,7056,7056,331,21,8,432,0,25,725,82,8,8,7056,0,0,0,0,0,2,0,1,12,0,15,1,5100,38910,0,459,270,22,-2,-3,432,432,2047,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,8,21.677364,28.075397,25.849989,-38629324714681434495695219830292480.000000,-5060066639861770734373623346988318720.000000,-5106076018397054320500946189827440640.000000,14,724.298218,76.103264,-0.000000,6.626673,-29.288383,-60.461891,-260.000000,310.000000,16.783043,-203.000000,703.421265,3.989057,433.438416,25.861582,8,0.000000,77.527344,75.900497,74.060631,0.000000,0,0,0.000000,13.429438,-4.266430,13.364922,-4.652777,50.928307,-19.687302,51.115932,-16.096159,7056,0,12.721120
1788358453.574071,0,0,17923,17923,426,66,4656,590,727,590,0,0,3,0,425,427,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899596,1782899596,1782899596,1782899596,1782899596,1782899596,7056,7056,331,24,10,431,0,25,937,82,10,10,7056,0,0,0,0,0,2,0,1,26,0,15,1,5100,27,0,459,270,22,-7,-8,432,431,1277,431,431,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,5,22,1,22,0,23,23,431,0,1,82,10,40.818394,27.843534,25.808969,-31881686408269618745192808903098761216.000000,-43381698573961160619743772672000.000000,-76831628489713662606673585031734099968.000000,14,911.420532,95.295593,-0.000000,-44.460125,-118.474907,-153.485199,-260.000000,310.000000,55.623760,-203.000000,703.079041,14.932178,432.603851,25.871798,10,0.000000,257.278534,259.012573,261.183777,0.000000,0,0,0.000000,15.726145,-17.227736,15.893494,-17.355755,182.958054,-106.987137,180.972000,-105.397758,7056,0,67.673447
1788358455.029079,0,0,17923,17923,427,66,4656,590,727,590,0,0,0,0,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899598,1782899598,1782899598,1782899598,1782899598,1782899598,7056,7056,331,23,12,431,0,25,1147,82,12,12,7056,0,0,0,0,0,2,0,1,21,0,15,1,5100,23,0,459,270,22,-9,-7,432,431,0,431,431,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,13,13.286698,28.342863,25.789421,-93377445266301392178840276121017122816.000000,-1854528262292485340699780420993024.000000,-242320802989272540819501105284967825408.000000,14,1157.296875,121.192505,-0.000000,52.697926,38.072548,2.771651,-260.000000,310.000000,14.646863,-203.000000,703.500000,4.594563,433.309082,25.886021,13,0.000000,66.403763,66.307106,65.521080,0.000000,0,0,0.000000,20.962391,-5.875521,21.216454,-6.031482,48.266506,-16.399397,45.457222,-16.121447,7056,0,13.146543
1788358456.479137,0,0,17923,17923,428,66,4656,590,727,590,0,0,22,0,426,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899599,1782899599,1782899599,1782899599,1782899599,1782899599,7056,7056,331,23,13,431,0,25,1245,82,13,13,7056,0,0,0,0,0,2,0,1,16,0,15,1,5100,16,0,459,270,22,-7,-6,432,431,0,431,431,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,14,17.174799,28.042053,25.798349,-110802645285795299452684913868800.000000,-5664286257313164565941285422104576.000000,-5716189988310302347417118453006336.000000,14,1246.466187,130.608795,-0.000000,41.833717,39.207371,-5.233830,-260.000000,310.000000,19.017639,-203.000000,703.500000,6.693243,433.100647,25.899504,14,0.000000,93.842789,90.687607,84.381645,0.000000,0,0,0.000000,22.908613,-8.587135,22.799696,-9.248689,63.635670,-24.507530,67.546066,-21.285194,7056,0,18.422655
1788358457.939513,0,0,17923,17923,428,66,4656,590,727,590,0,0,25,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899601,1782899601,1782899601,1782899601,1782899601,1782899601,7056,7056,331,23,14,431,0,25,1338,82,14,14,7056,0,0,0,0,0,2,0,1,18,0,15,1,5100,18,0,459,270,22,-7,-7,432,431,0,431,431,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,15,17.731274,28.036736,25.781002,-965247402300323104563027509248.000000,-116150285127531105480347393982464.000000,-114005399266964273481550298873856.000000,14,1344.221069,140.899933,-0.000000,-21.390532,27.183899,38.544888,-260.000000,310.000000,19.678644,-203.083344,703.500000,6.825352,432.993378,25.914600,15,0.000000,107.296516,83.974785,79.173935,0.000000,0,0,0.000000,25.418314,-11.017013,24.720415,-9.913159,57.552937,-22.096096,70.238556,-26.427328,7056,0,17.076376
1788358459.379255,0,0,17923,17923,427,66,4656,590,727,590,0,0,25,0,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899602,1782899602,1782899602,1782899602,1782899602,1782899602,7056,7056,331,23,15,431,0,25,1443,82,16,16,7056,0,0,0,0,0,2,0,1,20,0,15,1,5100,20,0,459,270,22,-9,-9,432,431,0,431,431,67,3,22,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,16,19.761835,28.041767,25.890902,-1113654153663986545163753226240.000000,-52266021886759893546908977725440.000000,-20122984929041630430791223738368.000000,14,1442.358643,151.065643,-0.000000,66.676666,-44.155640,-43.896297,-260.000000,310.000000,20.904779,-203.500000,703.500000,8.744765,432.847260,25.930784,16,0.000000,108.740723,104.870834,105.264519,0.000000,0,0,0.000000,27.039616,-13.086523,26.265886,-12.555489,77.767151,-31.859589,78.204491,-30.551382,7056,0,22.826725
1788358460.829307,0,0,17923,17923,427,66,4656,590,727,590,0,0,25,0,426,433,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899604,1782899604,1782899604,1782899604,1782899604,1782899604,7056,7056,331,23,16,431,0,25,1561,82,17,17,7056,0,0,0,0,0,2,0,1,23,0,15,1,5100,23,0,459,270,22,-10,-10,431,431,0,431,431,67,3,27,4,4862,7804363,2044,498091,66,81,14,82,3573,213,5,22,1,22,0,23,23,431,0,1,82,17,23.148804,28.125038,25.849997,-7521460132869294561126992838656.000000,-372640648634931265196107361157120.000000,-79306230107991771887129776357376.000000,14,1562.351074,163.625061,-0.000000,45.412674,-44.968029,-0.830497,-260.000000,310.000000,23.991945,-203.500000,703.500000,9.879620,432.748627,25.949162,17,0.000000,108.984543,111.534370,109.458336,0.000000,0,0,0.000000,28.659466,-13.928209,28.996328,-13.859033,78.078354,-30.784737,78.107185,-31.752174,7056,0,22.104046
1788358462.289380,0,0,17923,17923,428,66,4661,590,727,590,0,0,3,0,425,428,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899605,1782899605,1782899605,1782899605,1782899605,1782899605,7056,7056,331,23,18,431,0,25,1686,82,18,18,7056,0,0,0,0,0,2,0,1,15,0,15,1,5100,17,0,459,270,22,-9,-10,431,431,0,431,431,67,3,11,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,431,0,1,82,18,17.388567,28.110285,25.851889,-16154970023724219602674256969728.000000,-832793290299509900767780524785664.000000,-117298126343332246672114016321536.000000,14,1675.826050,175.695374,-0.000000,-56.711887,64.513527,-70.408310,-260.000000,310.000000,19.325027,-203.500000,703.500000,9.140851,432.739655,25.968857,19,0.000000,98.148300,100.459106,99.054558,0.000000,0,0,0.000000,29.867775,-14.536546,31.522181,-13.861243,78.477875,-28.754766,76.772598,-31.971411,7056,0,22.290838
1788358463.739770,0,0,17923,17923,428,66,4662,590,727,590,0,0,0,0,426,430,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899607,1782899607,1782899607,1782899607,1782899607,1782899607,7056,7056,331,21,19,431,36,25,1735,82,19,19,7056,0,0,0,0,0,2,0,1,3,0,15,1,5100,5,0,459,270,22,-3,-5,432,432,0,432,431,67,3,6,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,19,2.362845,28.123642,25.910166,-2279730806528194803401643524096.000000,-110983558616848989479421343694848.000000,-15617153985426439907093545746432.000000,14,1740.726440,182.501663,-0.000000,-0.298965,-2.470614,-1.720469,-260.000000,310.000000,-0.592335,-203.500000,703.500000,-0.338384,433.717407,25.987415,19,0.000000,3.426476,6.244628,2.756723,0.000000,0,0,0.000000,34.413849,-2.235990,35.292229,-0.589800,3.456841,-0.685134,2.701707,-0.347164,7056,0,0.023806
1788358465.179483,0,0,17923,17923,427,66,4656,590,727,590,0,0,0,0,427,433,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899608,1782899608,1782899608,1782899608,1782899608,1782899608,7056,7056,331,19,18,432,65,25,1700,82,19,18,7056,0,0,0,0,0,2,0,1,14741,0,15,1,5100,27211,0,459,270,22,0,0,432,432,0,432,432,67,3,9,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,18,0.093259,27.827295,25.841303,-2363852542948363609309184.000000,-59195896880439130488569856.000000,-21254350050943191440424960.000000,14,1701.961670,178.482941,-0.000000,5.512222,-1.823323,2.894350,-260.000000,310.000000,-0.676201,-203.500000,703.500000,0.452483,433.740265,26.002411,18,0.000000,2.291137,1.440993,2.876024,0.000000,0,0,0.000000,34.159798,0.067433,29.696310,-0.037596,-6.370086,-1.415009,1.983365,-0.847752,7056,0,1.122095
1788358466.619540,0,0,17923,17923,430,66,4656,590,727,590,0,0,0,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899609,1782899609,1782899609,1782899609,1782899610,1782899610,7056,7056,331,19,18,432,65,25,1649,82,18,18,7056,0,0,0,0,0,2,0,1,18224,0,15,1,5100,38694,0,459,270,22,0,0,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,18,-1.535910,27.765451,25.901640,-10768741716590315175936.000000,-92638143615085628620800.000000,-30227282496983431905280.000000,14,1646.929688,172.477951,-0.000000,8.367884,-7.825768,7.700704,-260.000000,310.000000,-1.755176,-203.500000,703.500000,-0.402827,433.699768,26.017553,18,0.000000,1.615477,2.204242,1.975816,0.000000,0,0,0.000000,34.194805,0.435620,34.486816,-0.319200,0.948255,-0.657910,4.449674,-0.764483,7056,0,0.679763
1788358468.079639,0,0,17923,17923,428,66,4656,590,727,590,0,0,0,0,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899611,1782899611,1782899611,1782899611,1782899611,1782899611,7056,7056,331,19,17,432,65,25,1607,82,18,17,7056,0,0,0,0,0,2,0,1,14743,0,15,1,5100,27216,0,459,270,22,-1,0,432,432,0,432,432,67,3,24,4,4862,7804363,2044,498091,66,81,14,82,3573,213,6,22,1,22,0,23,23,432,0,1,82,18,0.323047,27.742598,25.901640,-1215060764890421526528.000000,-4490845433225782755328.000000,-1318227817779341295616.000000,14,1606.426880,168.564270,-0.000000,4.828786,2.689442,3.750222,-260.000000,310.000000,0.067065,-203.500000,703.500000,0.165501,433.632599,26.032198,17,0.000000,4.352197,7.471579,3.740375,0.000000,0,0,0.000000,34.344032,-0.944373,33.422646,0.563750,-1.006709,-0.590210,-0.673422,-0.041291,7056,0,0.137918
