timestamp,stPwrLine,cuHvBatChrgSet,stScktALck,uHcChrgr,curHvDcObc,rPwmStrgWhl,uExt2,uExt,curAirHeater,rApp,tqRearAxleDes,stFrntAxle,pwrClntPmpHvBat,uChrgMax,uDchrgMin,tHvBat,cur2HvBat,curHvBat1,uSumCell,uHvBat,uPosHvBatChrgCtctr,uPosHvBatCtctr,uPosHvBat,numUCellMin1,uCellMin1,numUCellMax1,uCellMax1,cbHvBatChrg,cbHvBatDchrg,wHvBatChrg,wHvBatDchrg,numChrgMin1,chrgMin1,numChrgMax1,chrgMax1,curLimDynDchrg,curChrgLimDyn,numTMinHvBat,tMinHvBat,numTMaxHvBat,tMaxHvBat,stPwrRed2,tClntHvBatIn,tClntHvBatOut,uHvBatCtctr,curPtcHvBat,stTerm15,rSocBat2,vVeh3,stInvDchrgReq
1788967084.742966,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,64,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967085.078381,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967085.408994,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,12,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967085.743076,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,10,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967086.069004,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967086.403232,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967086.728825,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,27,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967087.058529,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967087.389791,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967087.729689,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967088.058497,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967088.389950,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967088.718585,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967089.053510,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967089.378640,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,921,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967089.709246,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967090.043329,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967090.378731,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967090.709146,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967091.043345,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967091.378731,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,18,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967091.718615,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967092.050409,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967092.378840,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967092.709309,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967093.038603,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967093.369758,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,12,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967093.698706,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,10,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967094.029782,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967094.358836,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1126,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967094.690328,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,930,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967095.018594,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967095.358841,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967095.690340,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1145,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967096.029271,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967096.358951,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967096.690415,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,929,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967097.018681,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1129,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967097.350571,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,27,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967097.679035,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967098.009549,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967098.338618,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,27,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967098.670039,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967098.999057,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967099.338712,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,34,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967099.670214,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,30,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967099.999085,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,5,21,1,22,0,22,22,430,0,1,79,0,0
1788967100.330018,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,42,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967100.658973,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967100.990557,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967101.319015,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967101.651080,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967101.979227,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967102.310067,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967102.638913,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967102.970258,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967103.310292,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967103.638976,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967103.970341,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967104.299407,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967104.630261,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967104.959128,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967105.290922,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967105.619236,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967105.951011,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967106.279394,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,25,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967106.610369,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967106.951107,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967107.279457,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967107.610307,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967107.939252,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967108.270571,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967108.599702,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967108.928721,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967109.258733,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967109.591025,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967109.919478,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967110.254945,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967110.579625,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967110.919531,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967111.255010,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967111.588821,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967111.918834,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967112.255150,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967112.591307,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967112.919643,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967113.255149,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967113.578897,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967113.908914,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967114.238923,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967114.578935,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967114.909009,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967115.238971,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967115.575275,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967115.908980,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967116.239002,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967116.574296,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967116.899022,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967117.229037,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967117.574109,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967117.909065,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,24,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967118.239091,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,31,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967118.579088,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967118.909103,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967119.239118,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967119.574194,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,909,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967119.909142,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967120.239153,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967120.574277,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967120.904222,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967121.244386,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967121.574378,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967121.909214,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,12,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967122.244434,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,10,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967122.579239,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967122.909253,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967123.244427,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
